Pattern_1 Pattern_5
AC007292.1 0.0057374513708055 0.00973730254918337
AC026748.3 0.000892183103132993 0.110212460160255
TRIM34 0.097439631819725 0.0764760971069336
CHKB 0.538512647151947 0.29277566075325
ADAMTS17 0.000863734341692179 0.0531753450632095
BANF2 0.000317020458169281 0.000154281209688634
LINC02529 0.000359938654582947 0.000162639567861333
CHD1L 0.0453577376902103 0.319051504135132
HIST1H3E 0.00142776744905859 0.000264141941443086
AP001432.1 0.000414570618886501 0.000307178153889254
AL645941.1 0.0003899154253304 0.000172871252289042
RNASET2 0.894891619682312 0.614316642284393
ZSCAN12 0.00472327927127481 0.0314370170235634
SEPTIN9 0.898532450199127 1.1711972951889
HSD17B12 0.278461784124374 0.122249931097031
GPRC5D-AS1 0.00187440507579595 0.0721642524003983
AC009312.1 0.000341026083333418 0.000173603155417368
AC090589.2 0.000453641841886565 0.000201069051399827
RNF170 0.0660900548100471 0.395696640014648
AL137078.2 0.000313202937832102 0.000208062134333886
AC004706.1 0.000330730603309348 0.000164729295647703
CEP78 0.131838887929916 0.193026751279831
AC145423.3 0.000505973177496344 0.000967900035902858
AC108704.1 0.000489697209559381 0.00033765155239962
SLC25A27 0.0110074570402503 0.00318313087336719
AC002070.1 0.00381415523588657 0.00112036149948835
AC008686.1 0.00100111542269588 0.000390471541322768
CRYBA1 0.000419113872339949 0.000236935899010859
AL732437.2 0.000542910885997117 0.000183827592991292
SH3BP2 0.457469373941422 0.328883826732635
C14orf119 0.359628438949585 0.422304332256317
EML2-AS1 0.00264884531497955 0.0311633180826902
DDX46 0.249131351709366 0.533087372779846
AP001977.1 0.000422620360041037 0.00016443467757199
NRCAM 0.011679258197546 0.007784737739712
AC008269.1 0.00442573009058833 0.000419403426349163
PM20D2 0.0744623243808746 0.102566301822662
NBPF14 0.0703519284725189 0.0768510848283768
FBXL17 0.0730302035808563 0.310642957687378
AC087392.2 0.000433019624324515 0.000185200726264156
CSNK1A1 0.321603834629059 1.68697452545166
SHKBP1 0.507518112659454 0.502787292003632
AC026740.1 0.00057872588513419 0.0494997315108776
SIAH2-AS1 0.000582769454922527 0.000362036487786099
L3MBTL4 0.0297787226736546 0.000132425848278217
GK5 0.0360439345240593 0.132493779063225
AC027279.1 0.00409007212147117 0.000625834683887661
CACNA1D 0.00124066241551191 0.0593285113573074
SCYL3 0.10110180824995 0.298331379890442
AC108477.2 0.000468215061118826 0.000209325808100402
MAGED2 0.205025210976601 3.85763382911682
NOSTRIN 0.10341464728117 0.00721078366041183
NDUFS8 0.663212954998016 1.38975059986115
SNTG2 0.00039134273538366 0.000178391419467516
FOPNL 0.104888245463371 0.401866525411606
SERINC1 0.613494336605072 0.588782489299774
AC022706.1 0.109334886074066 0.00108604249544442
LINC02236 0.000428368104621768 0.000382613041438162
TNFRSF1B 0.776723742485046 0.0185155980288982
MEF2D 0.374231904745102 0.542919397354126
HTRA3 0.686325073242188 0.59717321395874
OR7C1 0.000397762516513467 0.000251367397140712
AL355490.1 0.00096462294459343 0.000203145697014406
KY 0.000365886487998068 0.000304023007629439
SLIRP 0.388620227575302 1.53688502311707
CFAP73 0.000380962766939774 0.000191596336662769
ZG16B 0.00391503935679793 1.30935919284821
ASAP1-IT2 0.00108197785448283 0.000376143347239122
PSMD9 0.325312882661819 0.827915787696838
NR2F1-AS1 0.0685884207487106 0.0304106324911118
AL513550.1 0.018738679587841 0.0302055198699236
LCLAT1 0.0101596331223845 0.231734529137611
ATAD2 0.0371123366057873 0.775660574436188
MAP3K12 0.205787658691406 0.588823974132538
PPP2R5A 0.239925816655159 0.539132237434387
PRDM13 0.000773511186707765 0.000725208024960011
AC021092.1 0.00144537840969861 0.00456355744972825
TES 0.330350577831268 0.11601472645998
MUS81 0.276203364133835 0.336625665426254
SREBF1 0.139911502599716 2.59405446052551
LINC01719 0.0207010209560394 0.0171972159296274
PRKCQ 0.0897806733846664 9.98271279968321e-05
KHSRP 0.312311679124832 0.478577226400375
AP001468.1 0.000524810748174787 0.000407951738452539
SNHG14 0.128845632076263 0.0141456509009004
RPL18A 3.92512178421021 4.7509593963623
SEC61A1 1.0974338054657 1.22611236572266
SLC6A3 0.00060691375983879 0.000210855272598565
KCNJ5 0.138211712241173 0.00944037642329931
IGF2 0.000485563708934933 0.00017428258433938
TEX38 0.000300861109280959 0.000183024647412822
ZRANB1 0.099990651011467 0.313990533351898
AC084048.1 0.000349592621205375 0.000173617911059409
GSR 0.161952331662178 0.353369891643524
RORA 0.165388166904449 0.0514025501906872
AC006946.3 0.000424828380346298 0.000162353419000283
AL645465.1 0.000328445516061038 0.000186494959052652
FANCM 0.015188517048955 0.0679625794291496
IKZF4 0.0977636724710464 0.0651018768548965
TOM1L2 0.162286162376404 0.11235810816288
AL133523.1 0.00125367287546396 0.00206129276193678
ARMC4 0.00062356679700315 0.000727815611753613
HR 0.00395802827551961 0.027950095012784
STXBP5L 0.00033973396057263 0.000177916794200428
AC139019.1 0.00215141964145005 0.00235968525521457
AC020978.5 0.00526161631569266 0.303368270397186
RAB17 0.0569747574627399 0.507223725318909
MAP11 0.215611919760704 0.231175109744072
AC127537.1 0.000320999271934852 0.000170740982866846
LILRA1 0.013115213252604 0.000457979913335294
CFD 0.80736118555069 0.342198669910431
Z95118.2 0.000518128101248294 0.000270696356892586
ZNF726 0.0046652820892632 0.000351770082488656
LCN12 0.00043292238842696 0.00768065871670842
HELLS 0.022167494520545 0.281312197446823
MYH15 0.000435359921539202 0.000208386321901344
AC005332.6 0.0932957455515862 0.207763656973839
AL353572.4 0 0.0596976615488529
CTSG 0.17743755877018 0
PLCXD1 0.0663902759552002 0.168527618050575
CLDN9 0.000454714958323166 0.00288476678542793
AC018926.2 0.0165088623762131 0.00657129194587469
AC020658.4 0.000783112249337137 0.0108662145212293
PPP1R12A 0.41172268986702 0.294186979532242
AC018755.5 0.000431131251389161 0.000176456698682159
EXOC8 0.0668124333024025 0.191225409507751
AC087276.2 0.000308664399199188 0.00022037532471586
WDR24 0.17947493493557 0.22777284681797
MORN1 0.000809053424745798 0.107719250023365
FPR3 0.590482115745544 0.141603052616119
RGS9 0.00335686351172626 0.0557936429977417
ODR4 0.0810432061553001 0.165793910622597
AL512631.1 0.000406900566304103 0.000169997190823779
CDC14B 0.0639612972736359 0.0440432168543339
URB1-AS1 0.00629284465685487 0.0936516374349594
AP002840.2 0.000928553694393486 0.0477725081145763
CLIC6 0.017586138099432 0.00065928918775171
SMARCC1 0.137785106897354 0.761664628982544
AP003472.1 0.000566999719012529 0.000169281105627306
BLMH 0.12833596765995 0.473420441150665
WDR31 0.00263829226605594 0.0327260978519917
AC002407.1 0.000891520990990102 0.000223309645662084
AL022323.4 0.000450964085757732 0.000179389826371334
RNF227 0.00913726352155209 0.0775717496871948
U2AF1L5 0.00626467447727919 0.01023671310395
RARB 0.0457180663943291 0.00319497263990343
LTBP2 0.660168886184692 0.28971192240715
AL021807.1 0.000324590189848095 0.000194208216271363
NAGK 1.03260219097137 0.600613415241241
TBILA 0.000360209232894704 0.0385233052074909
CERK 0.236870229244232 0.551818370819092
LRP11 0.06124372407794 0.317738145589828
PATE2 0.000289457006147131 0.000167063582921401
LINC00644 0.000581326254177839 0.00300603825598955
LINC01481 0.000597010890487581 0.0185665730386972
AC025171.3 0.000368941924534738 0.000167163772857748
AC011472.4 0.000688740285113454 0.000826252740807831
SLAIN1 0.00567388022318482 0
LOR 0.00361184333451092 0.000234732709941454
MATN2 0.0435300245881081 0.0792247876524925
POLQ 0.00515105295926332 0.0909719616174698
WDR41 0.212996244430542 0.159271731972694
C3orf52 0.000960964302066714 0.0898509249091148
AC102953.2 0.00061404932057485 0.00948126614093781
AL645728.1 0.00224407599307597 0.0010002888739109
OSGEPL1 0.0147072616964579 0.0499411150813103
C5orf60 0.000312481744913384 0.000165816061780788
PCYT1B 0.000623433443251997 0.000174334927578457
SEMA5B 0.0469256341457367 0.000322133739246055
TDRD10 0.0203961115330458 0.000943947990890592
AL133453.1 0.00220775860361755 0.0192564483731985
LZTS1 0.140807971358299 0.0533006303012371
CDKN1C 0.203963384032249 0.0870880484580994
PYCR2 0.284421235322952 0.754361033439636
LINC02550 0.00114000972826034 0.000303273933241144
AC114964.2 0 0
CIZ1 0.31151819229126 0.615421235561371
AC067752.1 0.000312903488520533 0.000162365118740126
GOLPH3 0.278994113206863 0.717900931835175
LINC02150 0.000319366226904094 0.000212482322240248
DRICH1 0.000758177484385669 0.000230410136282444
PLPBP 0.0556316114962101 0.144842147827148
HSPA12A 0.0477479062974453 0.211756676435471
AC005921.2 0.000253103935392573 0.0521308109164238
ZNF684 0.0539415590465069 0.0242132488638163
LINC01293 0.000320856808684766 0.000153936896822415
TCTEX1D2 0.070811964571476 0.431460946798325
CCNB1 0.098919190466404 0.735696494579315
MMAA 0.0661389380693436 0.107261881232262
MIXL1 0.000988413114100695 0.000177144655026495
AC129507.1 0.0858387425541878 0.000391223147744313
CASKIN2 0.113837160170078 0.251651257276535
AGR2 0 5.09794187545776
LINC01301 0.000792164530139416 0.00104270246811211
AP000542.2 0.000334523618221283 0.000186564328032546
POLR3G 0.00367604335770011 0.0112690161913633
AC113133.1 0.000403114885557443 0.000169276027008891
UPK1A-AS1 0.000445486512035131 0.000219322799239308
REEP1 0 0.0135007193312049
AC010148.1 0.000802348193246871 0.000195036103832535
ACO2 0.389791905879974 0.421298295259476
TRIM6 0.00182639376726002 0.00153058592695743
EFR3B 0.000701829616446048 0.0723913013935089
ID2 0.682976961135864 0.450849324464798
BMPR2 0.325933367013931 0.261680603027344
RHOJ 0.156610310077667 0.00203984277322888
AC127540.2 0.0004588297160808 0.000177119029103778
AC025031.3 0.000533507380168885 0.000177575246198103
LEF1-AS1 0.00700300699099898 0.00420819455757737
LINC02657 0.000510489102452993 0.000472492858534679
AC069209.1 0.00204219063743949 0.00025845313211903
HPGDS 0.0413672812283039 0.0118489302694798
AC108097.1 0.00050833955174312 0.000276809703791514
AVPI1 0.0629407092928886 0.196066677570343
ARHGAP28 0.0104192858561873 0.00118694920092821
SLC3A2 0.559297919273376 0.944083452224731
SAMD13 0.00149389205034822 0.08841672539711
FBXO22 0.091571643948555 0.23625835776329
CLK1 0.559377670288086 0.395323902368546
TTC39A-AS1 0.000914057367481291 0.000448788923677057
RCC1 0.100794464349747 0.565227508544922
RNF4 0.278984278440475 0.399854481220245
PIK3R2 0.285791993141174 0.497630894184113
AC244033.2 0.00879714172333479 0.174033850431442
LINC02005 0.000318574777338654 0.000213284642086364
AL158163.2 0.000629067420959473 0.00308452034369111
UBR4 0.0571926087141037 0.0230302102863789
TMEM104 0.105956584215164 0.200211226940155
PHACTR3 0.00737258605659008 0.000303943088511005
PCCB 0.06733338534832 0.212723404169083
BRPF1 0.135713323950768 0.253874480724335
PRPF3 0.0643392279744148 0.537050068378448
NKTR 0.367922782897949 0.487905502319336
BCKDK 0.3689084649086 0.918774425983429
AL035696.4 0.00037080081528984 0.00017377344192937
MYO7B 0.00690530519932508 0.000195730361156166
SUMO1 0.442687183618546 0.717984855175018
DIABLO 0.000718861527275294 0.00045529639464803
TMEM251 0.142603248357773 0.208005219697952
MIR663AHG 0.000362816965207458 0.000250497600063682
AICDA 0.00042035587830469 0.000172259038663469
SNAPC1 0.0416203364729881 0.19457782804966
SDK2 0.0220103375613689 9.86557570286095e-05
MILR1 0.0900765433907509 0.00918872840702534
TNS3 0.336828798055649 0.319509655237198
GEMIN6 0.131839036941528 0.188576072454453
AL121672.3 0.00161280552856624 0.00630888715386391
KIAA1324L 0.0561154969036579 0.049933448433876
USP47 0.175257995724678 0.387043803930283
SPINT1 0.038498017936945 1.59503328800201
FBXO45 0.0739283338189125 0.214976295828819
DLEC1 0.00250446959398687 0.00125721178483218
NACA 2.32473063468933 4.32129859924316
CDC73 0.143697991967201 0.230421975255013
AC148476.1 0.00981410965323448 0.000418844196246937
CTSS 1.56426751613617 0.303045034408569
CRK 0.264967381954193 0.391452759504318
TMEM138 0.128966152667999 0.146924495697021
HRH4 0.000304676621453837 0.000158577313413844
DPRX 0.000333550269715488 0.000171836611116305
AC103724.4 0.000527053489349782 0.000376844604033977
GTPBP3 0.0589721575379372 0.26697039604187
RASSF1-AS1 0.00989540945738554 0.0265624616295099
FCSK 0.177538067102432 0.289166688919067
PCP4L1 0.000881368468981236 0.00110031582880765
COX5A 0.818439662456512 1.25424802303314
CBX3 0.537483036518097 1.68129873275757
LINC01260 0.00289800437167287 0.000340304948622361
AC244100.2 0.000510479265358299 0.000149507221067324
AL591895.1 0.0677847340703011 0.212201461195946
EPGN 0.000355230295099318 0.000186691322596744
SYCE1L 0.0658900365233421 0.446366280317307
IGFL2-AS1 0.00163461465854198 0.000225041832891293
TMEM164 0.0956526771187782 0.263311594724655
TMEM223 0.138219118118286 0.296949863433838
WWP1 0.141627758741379 1.06541275978088
GLRX5 0.210688829421997 0.589418590068817
AL080317.1 0.000428500323323533 0.000365229148883373
WDR6 0.290506392717361 1.17081081867218
AC009908.1 0.000350443238858134 0.000165222794748843
COPB2 0.292213946580887 0.875497817993164
TMEM54 0.205104544758797 0.807382941246033
AP002449.1 0.00150503939948976 0.011402640491724
BTBD7 0.123239412903786 0.257885694503784
SPATA31A1 0.000300831394270062 0.000163841323228553
AP000759.1 0.000463529431726784 0.0442347638309002
CEL 8.03334041847847e-05 0
AL162274.1 0.000952776696067303 0.000708067091181874
RINL 0.112757362425327 0.001391316880472
CNPY3 0.655909478664398 0.18429784476757
APEX2 0.179984048008919 0.452889293432236
RDH16 0.0318040661513805 0.471122533082962
MCMDC2 0.0195651166141033 0.0398660562932491
KLRK1 0.344389766454697 0
CEP290 0.0912579223513603 0.182986110448837
CELSR1 0.00859144609421492 0.33259990811348
LINC02175 0.0067268842831254 0.0115673653781414
PPM1G 0.341616630554199 0.516380310058594
FAM169A 0.00716283405199647 0.000280225329333916
C12orf43 0.0719218328595161 0.251442462205887
AC017104.1 0.0263847410678864 0.000805508869234473
MKRN3 0.000190780265256763 0.0144985532388091
AC073140.1 0.00044066907139495 0.000375312985852361
AC079906.1 0.000625137763563544 0.000167805294040591
NME9 0.000312577612930909 0.000182656731340103
AP000777.1 0.000367058644769713 0.000163104414241388
AC068389.1 0.000341513485182077 0.000183339856448583
SPN 0.343490183353424 0.000611733761616051
LRIG1 0.127872541546822 0.530130386352539
ITSN2 0.384533196687698 0.163318186998367
RMC1 0.130974128842354 0.236310794949532
CLCN4 0.0322915948927402 0.000582648033741862
CCNE2 0.00177897943649441 0.344291687011719
AL121933.2 0.0165990963578224 0.00106643070466816
ZFP64 0.0476112440228462 0.231954142451286
KHDRBS3 0.0966408476233482 0.0264512654393911
CYP4X1 0.00483010755851865 0.184718638658524
AC005261.2 0.00058278237702325 0.0020751697011292
AL353586.1 0.000587837595958263 0.000168512939126231
LINC01121 0.000717680435627699 0.000241773726884276
STK32B 0.00555197987705469 0.000631922099273652
CWC15 0.506659984588623 0.585039436817169
AC092953.2 0.000531520403455943 0.0023877180647105
AP000547.3 0.00648239767178893 0.000216282031033188
DENND4A 0.108455039560795 0.113545663654804
AL360015.1 0.0003528204979375 0.000221444206545129
SCRN3 0.0240208245813847 0.111502960324287
NPIPB13 0.00051494431681931 0.00541544426232576
DNAJC6 0.00190222228411585 0.018073970451951
AMDHD2 0.320457369089127 0.375180751085281
WNT5A-AS1 0.000548844691365957 0.000454271968919784
AC113143.3 0.000557327235583216 0.000233173355809413
AL513217.1 0.00177454145159572 0.000264246686128899
AC021491.4 0.00197426183149219 0.00670402450487018
SRSF9 0.508080124855042 1.45088577270508
HSFX3 0.000380948651582003 0.000179377180757001
GPT2 0.018688902258873 0.112675949931145
PROK1 0.000313388096401468 0.000167641861480661
HERPUD1 0.663712501525879 0.576964974403381
AC011379.1 0.000315614335704595 0.000203238509129733
PPP5D1 0.00120485119987279 0.00822487752884626
CDC6 0.0212831608951092 0.267659038305283
ZBED5-AS1 0.034057904034853 0.0742768198251724
ELOVL6 0.00509142875671387 0.147756099700928
AC025259.3 0.0026485042180866 0.00220459443517029
AC106038.1 0.000439106399426237 0.00019412423716858
SMARCAD1 0.130579352378845 0.159208312630653
GMFB 0.150307089090347 0.511517524719238
LYRM7 0.0978468656539917 0.255338996648788
Z95114.1 0.000487521581817418 0.000162327778525651
TMEM182 0.00549785047769547 0.0205576214939356
AC010680.5 0.000439128139987588 0.000166327226907015
PXDN 0.229044660925865 0.303788036108017
CENPB 0.415524244308472 0.78285014629364
DMP1 0.000359092897269875 0.000168987826327793
AL442067.1 0.000327785790432245 0.000177220688783564
AC113383.1 0.000439259456470609 0.000392140704207122
AC025259.1 0.00037980082561262 0.000290838710498065
CYBRD1 0.501100957393646 0.275339812040329
GABRG2 0.000306161295156926 0.00017155148088932
FAM200B 0.318853557109833 0.161320358514786
SCP2 0.517542004585266 0.665970325469971
AC113348.1 0.000294218363706023 0.000175983543158509
SHE 0.095470517873764 0.00560427596792579
LINC02447 0.0133567294105887 0.00269215763546526
RAB32 0.59389865398407 0.337245404720306
EML1 0.0683775693178177 0.0968327075242996
AL353748.3 0.00221673981286585 0.0116332517936826
AC093503.2 0.00189229554962367 0.000255610386375338
SEC14L4 0.000329707865603268 0.000205181902856566
SSTR3 0.00677586300298572 0.000153040804434568
LIG3 0.0414018258452415 0.366795092821121
HUS1 0.0741066634654999 0.11667225509882
GLT1D1 0.00258604367263615 0.000252654921496287
HMBS 0.102011144161224 0.304532200098038
ESPNL 0.00759163638576865 0.000305242196191102
LGALS9B 0.00194339384324849 0.000410708860727027
UBAC2-AS1 0.0294928085058928 0.0516346395015717
EXOC3 0.314473479986191 0.513581693172455
TAS2R43 0.000314002711093053 0.000221417343709618
AL121899.3 0.000345236039720476 0.000240473440499045
AC010132.4 0.000620711245574057 0.00126798916608095
SH2D2A 0.273209482431412 0.00190669950097799
SLC4A1 0.00036121136508882 0.000162777578225359
